2022664534;THANY, s.r.o.;Tôò;Ruová 153/15;138597
2022664688;BR-A1, s.r.o.;ilina I;Hrièovská 221;138602
2022664842;REBIKO s.r.o.;Horovce;129;138611
2022664864;DACTA s. r. o.;Brezová pod Bradlom;Janka Krá¾a 607/12;138612
2022667020;COMMERCE EW Stav, s.r.o.;Prešov I;Masarykova 16;138710
2022668494;Sinta SLOVAKIA s.r.o.;Topo¾èany;M.A.Bazovského 2355;138769
2022670837;RR CAR, s. r. o.;Podtureò;SNP 203;138881
2022671354;Intelectual Property Project Management,;Bratislava 1 - Staré Mesto;Panenská 6;138900
2022671750;Geriho zázraèná lampa n.f.;Ve¾kı Meder;Malá 723/1;138917
2022673125;PROFI JC s.r.o.;Zvolen;J. Ponièana 2407/45;138981
2022677833;ToP Stay s. r. o.;Bratislava 2 - Ruinov;Sklenárova 18;139186
2022677921;S.W & V, s.r.o.;Košice - m.è. Sídl. ahanovce;Sofijská 14/2444;139190
2022678504;LAL, s.r.o.;Torna¾a;Závodná 1187/2;139219
2022679153;VOSPO s. r. o.;Prievidza;Na Karasiny 3/9;139246
2022681716;Oro - Silver s.r.o.;iar nad Hronom;SNP 77;139368
2022684697;MEDICARD, s.r.o.;Zeleneè;Hlavná 113;139516
2022689075;KORBINVEST, s. r. o.;Bardejov;Pod papieròou 4;139707
2022696016;OLICON s.r.o.;Prešov II;Vansovej 12;140006
2022698634;Zdruenie Animaènı ateliér detí a mláde;Bratislava 2 - P. Biskupice;Vrakunská 29;140120
2022699855;MIHOK STAV s.r.o.;Ve¾ké Záluie;Okruná 426;140161
2022702099;DENY real, s. r. o.;Bratislava 5 - Petralka;Belinského 24;140249
2022702594;Varia Sound, s.r.o.;Trnava;Jazdecká ulica 8303/40;140265
2022706026;BKL - ENERGO s. r. o.;Kobyly;227;140411
2022707313;IKAE, s. r. o.;Ruomberok;Šoltésovej 23;140461
2022708831;ICAT s.r.o.;Michalovce;Brezova 35;140524
2022709128;GET group, s.r.o.;Roòava;Šafárikova 124;140539
2022712384;DD PRESTIGE s.r.o.;Nitra I;Topo¾èianska 126;140659
2022712879;Prima Art Vrbové, s.r.o.;Vrbové;Ulica J. Zigmundíka 1501;140680
2022714100;EUROMETAL - SK, spol. s r. o.;Lipany;Krivianska 1263;140738
2022715519;Amitz, s.r.o.;Košice - m.è. Juh;Werferova 1;140799
2022716597;MAGENTA, s. r. o.;Trenèín;Saratovská 7/3376;140852
2022719688;JSA Investment, s. r. o.;Bratislava 3 - Nové Mesto;Lombardiniho 22/B;140971
2022720733;Csépányi s.r.o.;Chrámec;Chrámec 85;141021
2022721877;EQUITY REAL ESTATE s. r. o.;Bratislava 1 - Staré Mesto;Suché mıto 19;141067
2022723274;Atelier Palka s. r. o.;Bratislava 4 - Dúbravka;Koprivnická 20;141124
2022724506;NKK - BAU s.r.o.;Bardejov;Kacvinského 1238/14;141178
2022724682;ED&C s. r. o.;Bratislava 3 - Raèa;Raèianska 1502/5;141183
2022726277;TechScreen s. r. o.;Trenèín;Juná 6599/20;141249
2022726651;PIAL, s.r.o.;Lutila;Budovate¾ská 9;141268
2022727982;Mimolimit, s. r. o.;Prievidza;Malookruná 193/47;141330
2022730457;Vıchodoslovenská energetika a.s.;Košice - m.è. Staré Mesto;Mlynská 31;141430
2022730534;MOLMI, s.r.o.;Bratislava 2 - Ruinov;Tomášikova 15950/10B;141433
2022730611;SOFTWORK, s.r.o.;Divinka;Divinka 47;141439
2022732580;CU Interiors s.r.o.;Bratislava 1 - Staré Mesto;Vajanské nábreie 5;141515
2022732932;MAHAUS s. r. o.;Prievidza;Šumperská 42/21;141536
2022733691;MEDICO PLUS, s. r. o.;Dubnica nad Váhom;Pod kaštie¾om 645/45;141572
2022733999;PRIMA TRADE - INVESTMENT s. r. o.;Senec;Kalinèiakova 38/4225;141585
2022734054;KÖBÖL - EHB, s.r.o.;Dunajská Streda;Galantská cesta 658/2B;141587
2022734065;GABOLEXIN EUROPE s.r.o.;Košice - m.è. Západ;Popradská 66;141588
2022734604;"Belton, spol. s r.o.";Torna¾a;A. Pénteka 5;141613
2022736980;VLADIMÍR VOLÁK, s.r.o.;Nitra I;Clementisova 911/16;141710
2022737013;RM services, s. r. o.;Bratislava 2 - Ruinov;Banšelova 6;141711
2022737794;PRO-FINANCE GROUP, s. r. o.;Nové Mesto nad Váhom;Èsl. armády 2059/4;141743
2022738003;REPONA s.r.o.;Košice - m.è. Staré Mesto;Pribinova 8;141756
2022739609;ATOUR.SK, s. r. o.;Liptovskı Mikuláš;Mišíkova 256;141830
2022741149;ITALCOOP Export - Import s. r. o.;Bratislava 2 - Ruinov;Sklenárova 38;141892
2022742315;APET, s. r. o.;Bratislava 3 - Raèa;Pri šajbách 24;141943
2022743866;SAIL, s.r.o.;Malenice;373;142011
2022745527;ANTIKVARIÁT s. r. o.;Bardejov;Gorkého 573/2;142086
2022745626;SGS Brezno, s.r.o.;Brezno;Lichardova 29/387;142091
2022745769;Stredná odborná škola, Mierová 727, Strá;Stráske;Mierová 727;142096
2022746506;PRO-BAU Slovakia s.r.o.;Oïany;437;142133
2022747397;Progresia SK s. r. o.;Bratislava 1 - Staré Mesto;Panenská 8;142173
2022747639;VUMATEX, s. r. o.;ilina I;Pri cintoríne 36;142186
2022749256;R - Clinic s.r.o.;Bardejov;Na Hradbách 3683/3;142258
2022752270;ALGINIT EU, s.r.o.;Chrastince;103;142410
2022753876;BODOSTAV s. r. o.;Bratislava 5 - Petralka;Jungmannova 1172/20;142477
2022755130;itVision s.r.o.;Bánovce nad Bebravou;Kpt. Jaroša 1102/39;142533
2022756164;ACTIVITIES, s. r. o.;Bratislava 1 - Staré Mesto;Cintorínska 22;142577
2022759816;Spektrum-R s.r.o.;Margecany;Partizánska 72/48;142739
2022761103;TATRA SPC11, s.r.o.;Liptovskı Mikuláš;Vrbická 1944;142803
2022761961;Konfidence, s. r. o.;Bratislava 5 - Petralka;Šustekova 1-3;142839
2022762995;FV GROUP, s.r.o.;Topo¾èany;Streïanská 2731/34;142886
2022763974;P&S trade s.r.o.;¼ubotice;Makarenkova 103;142926
2022764755;Euro Equipment s.r.o.;Košice - m.è. Sídlisko KVP;Klimkovièova 1239/20;142960
2022766636;CITYstav, s. r. o.;Bratislava 5 - Petralka;Holíèska 23;143050
2022766988;SIDUS s. r. o.;Bernolákovo;Dubová 5270/54;143066
2022767450;RRP centrum, s. r. o.;Bratislava 4 - Devín. Nová Ves;Štefana Králika 3/A;143087
2022768253;Global Dynamics s. r. o.;Bratislava 3 - Nové Mesto;Tupého 21/D;143124
2022770563;PLAYMAX s.r.o.;Povaská Bystrica;Stred 52;143218
2022772345;Dlouhy International s. r. o.;Bratislava 2 - Ruinov;Galvaniho 14;143298
2022772620;BALONY.SK, s. r. o.;Bratislava 3 - Nové Mesto;Pluhová 2;143309
2022773676;JLK Real, s. r. o.;Bratislava 2 - Ruinov;Hranièná 18;143355
2022774149;Max DRIVE, s. r. o.;Trenèín;Bavlnárska 320/19;143382
2022777460;Reliance Group, s. r. o.;Bratislava 4 - Karlova Ves;¼. Fullu 62;143537
2022778483;USE KNOW HOW, a.s.;Banská Bystrica I;Bellušova 10;143584
2022778813;LIPTOV ACTIVE, s.r.o.;Ruomberok;Pod Ostrô 2;143599
2022779528;part time job s. r. o.;Bratislava 5 - Petralka;Vyšehradská 18;143627
2022781442;AHS, s. r. o.;Bratislava 1 - Staré Mesto;Šafárikovo námestie 4;143691
2022781552;K&T Partners, s. r. o.;Bánovce nad Bebravou;Rastislavova 1298/2;143694
2022781926;Slovenská Vzdelávacia a Obstarávacia s.r;Nitra II;Petzvalova 30;143700
2022786458;MANE SK s. r. o.;Bratislava 2 - Ruinov;Plynárenská 7/B;143808
2022787492;schott trade s.r.o.;Piešany;Mudroòova 25;143845
2022789186;CITYSTONE s.r.o.;Bratislava 4 - Dúbravka;Saratovská 2;143889
2022793872;Ecomonitoring Services spol. s r. o.;Bratislava 3 - Nové Mesto;Hattalova 12;144043
2022794015;FanshopSB, s. r. o.;Dunajská Luná;Miloslavovská 328;144048
2022794048;ALCARE SLOVAKIA s.r.o.;Dubnica nad Váhom;Centrum I. 35/80;144051
2022794554;ESTAS s.r.o.;Levice;Juná 3081/15;144067
2022796556;KUDI s. r. o.;Nováky;Lehotská 984/94;144163
2022796677;Lekservis s.r.o.;Michalovce;Hrnèiarska 5;144167
2022797447;Re-solution, s. r. o.;Senec;J. Farkasa 2739/17;144197
2022799273;WINLOG, s. r. o.;Dubnica nad Váhom;Pod hájom 952/1;144291
2022802760;FIL-TM s.r.o.;Trenèín;Hlavná 16;144445
2022803266;STARFACES.EU, s. r. o.;Bratislava 1 - Staré Mesto;Jelenia 1;144470
2022803563;Derma-Medica s.r.o.;Topo¾èany;Ul. Mieru 2294/14;144482
2022804597;JUMAKU s.r.o.;Bratislava 1 - Staré Mesto;Michalská 7;144525
2022806148;INREST, s. r. o.;Povaská Bystrica;Lánska 64/961;144581
2022808711;Tria projekt s.r.o.;Bratislava 4 - Devín. Nová Ves;Štefana Králika 16;144691
2022809250;D.M.T. Trade SK s.r.o.;Bratislava 1 - Staré Mesto;Tallerova 4;144716
2022812044;ALUSOLID-SK s. r. o.;Jalovec;Jalovská 647/50;144845
2022812121;RD Medical Trade, s. r. o.;Liptovskı Mikuláš;Ondrášovská 104/627;144849
2022813716;Support and Trade s. r. o.;Bratislava 1 - Staré Mesto;Zámocké schody 2/A;144910
2022814354;4 STYLE, s.r.o.;Galanta;Štvr SNP 998/25;144944
2022814816;Kafan, s.r.o.;Bratislava 2 - Ruinov;Záhradnícka 74;144964
2022815971;MILFAN, s.r.o.;Trnava;Zavarská 27;145005
2022817841;Prime Tourist Resorts, a. s.;Bratislava 2 - Ruinov;Haburská 49/A;145093
2022818611;ISO INVEST, s. r. o.;Liptovskı Mikuláš;Lesnícka 10;145132
2022818655;Claymore Equity, s. r. o.;Bratislava 1 - Staré Mesto;Pribinova 25;145135
2022820822;Ekosolid, s. r. o.;Nedoery - Brezany;677;145229
2022820844;SKIHOUSE JASNÁ s.r.o.;Liptovskı Mikuláš;Na ohrad 107/8;145230
2022821042;BIOOBCHOD.SK s. r. o.;Bratislava 2 - P. Biskupice;Ul. Svornosti 50;145241
2022822582;farmplus, s.r.o.;Pezinok;Svätoplukova 11/D;145301
2022824980;R&T restaurant s.r.o.;Trenèín;Kpt. Nálepku 17;145412
2022827367;ZOYA PROMOTION s.r.o.;Košice - m.è. Sídlisko KVP;Wurmova 17;145526
2022828390;DSD Pharma s.r.o.;Banská Bystrica II;Janka Krá¾a 1;145571
2022828731;In Clinic s. r. o.;Bratislava 5 - Petralka;Rusovská cesta 19;145590
2022832306;SPC Property Finance, s. r. o.;Bratislava 2 - Ruinov;Karadièova 12;145763
2022835892;ESDOM, s. r. o.;Trenèín;Hollého 11;145927
2022838444;MARLO stav, s.r.o;Zvolen;Imatra 2445/15;146040
2022838829;IREKO, s. r. o.;Bratislava 4 - Dúbravka;¼uda Zúbka 21;146054
2022839038;TAMIX SLOVAKIA s.r.o.;Èaòa;1464;146062
2022839269;LMC Servis s.r.o.;Levice;Mestskı Majer 5426;146075
2022840435;PRÁVOMOC, spol. s r.o.;Komárno;Vodná 2936/3;146135
2022842052;DiaRol, s.r.o.;Malé Dvorníky;274;146212
2022843537;DIENBIENPHU s.r.o.;Trebišov;Cintorínska 850/3;146296
2022843548;ONLINE media s. r. o.;Šenkvice;Jagned 61/A;146297
2022844956;STOMAMED INVEST, s. r. o.;Bratislava 1 - Staré Mesto;Panská 14;146365
2022846144;DALIAN, s. r. o.;Prešov I;Slovenská 39;146432
2022846628;VRANART, spol. s r.o.;Hradište pod Vrátnom;242;146455
2022847013;Uho¾né sklady - JB s.r.o.;Oravskı Podzámok;122;146470
2022847035;MK GOLD, s.r.o.;Most pri Bratislave;167;146472
2022847145;IDYLKA, s. r. o.;Dubnica nad Váhom;Kollárova 1302/12;146478
2022847750;Vavrínová, s. r. o.;Bratislava 5 - Petralka;Blagoevova 9;146506
2022848388;PreTax, s. r. o.;Povaská Bystrica;Rozkvet 2026/48;146530
2022849642;Caffe 4U s. r. o.;Bratislava 1 - Staré Mesto;Korenièova 13;146593
2022852634;Lukas Metal, s. r. o.;Prešov I;Slánska 2488/10;146734
2022852711;Fers s. r. o.;Hatalov;122;146736
2022854416;ANTIKOREX, s. r. o.;Visolaje;189;146811
2022856044;DataBet, s.r.o.;Košice - m.è. Sídlisko KVP;Klimkovièova 11/3134;146885
2022856649;VINCOM s.r.o.;Brestovany;Rošlímska 322/31;146913
2022857892;SPS economic, s.r.o.;ilina I;Vojtecha Tvrdého 793/21;146966
2022859256;DONCI s. r. o.;Vrbové;Slovanská 524/30;147029
2022859872;DAMI PLUS, s. r. o.;Dunajská Streda;Hlavná 326;147054
2022863172;COCO juice s. r. o.;Kemarok;Suchá hora 1736/29;147205
2022864778;PG INVEST, spol.s.r.o.;Kysucké Nové Mesto;Kukuèínova 573;147280
2022868034;R&H s. r. o.;Bojnice;Jánošíkova 476/4;147432
2022868815;TUDOR - NET s.r.o.;Bátorove Kosihy;Modranská 1303;147469
2022872269;Mediacore s.r.o.;Bratislava 3 - Nové Mesto;Jánoškova 849/4;147631
2022873919;Z - PROJECT, s. r. o.;Prosiek;Prosiek 154;147712
2022878396;FIRMA B&S, s.r.o.;Slanec;Dolná 145/16;147911
2022881564;FIBI MS s. r. o.;Bratislava 5 - Petralka;Ševèenkova 33;148053
2022881828;HOLLYWOOD SMILE s.r.o.;Košice - m.è. Juh;Krivá 23;148068
2022882081;CASH FORCE s.r.o;Galanta;eleznièiarska 1439/40;148083
2022882147;M. D. Logistik s. r. o.;Senica;Sládkovièova 178/13;148088
2022884545;HOME DECORATION, s. r. o.;Dunajská Luná;Krína 37;148201
2022891530;AluthermoSlovakia, s. r. o.;Bratislava 2 - Ruinov;Technická 7;148541
2022891871;AR & RO, s.r.o.;Košice - m.è. Západ;Lesnícka 479/7;148552
2022893400;MS Concept, s. r. o.;Poprad;Námestie Sv. Egídia 55;148626
2022894522;FMX, s.r.o.;Komárno;M. Staudta 15;148675
2022894753;ESCAPAV s. r. o.;Bratislava 2 - Ruinov;Banšelova 20;148685
2022894841;HONG LU s.r.o.;Krá¾ovskı Chlmec;Hlavná 708/156;148691
2022897888;Pozemky Kramáre s. r. o.;Bratislava 1 - Staré Mesto;Tallerova 5;148837
2022898647;Agenas s. r. o.;Hviezdoslavov;455;148871
2022900605;RM PROFI WOOD, s.r.o.;Nové Zámky;Budovate¾ská 2;148955
2022903190;ARMASTEK EU, s. r. o.;Stropkov;Námestie SNP 538/16;149067
2022904829;EMIDA s.r.o.;Šamorín;Paitná 973/10;149143
2022906677;SM PROFI, s. r. o.;Ruomberok;Za Kláštorom 1194/26;149234
2022907315;FEÈO, s. r. o.;Pezinok;Moyzesova 36;149265
2022907414;AB&B, s. r. o.;Bratislava 4 - Dúbravka;Saratovská 16;149269
2022910340;T.T.T. - Real s. r. o.;Bratislava 1 - Staré Mesto;Vysoká 26;149408
2022910505;SOFTLAND, s. r. o.;Hlohovec;R. Dilonga 1/A;149413
2022913838;Elektro Energy s.r.o.;Prievidza;Gazdovská 928/10;149564
2022916159;Chilli systems s. r. o.;Bratislava 2 - Ruinov;Revoluèná 3523/3;149678
2022920097;GAWIS, s. r. o.;Bratislava 1 - Staré Mesto;Vansovej 2;149875
2022920911;STMV GROUP s. r. o.;Bratislava 1 - Staré Mesto;Špitálska 53;149913
2022920988;Opera Dráhovce s.r.o.;Bratislava 2 - Ruinov;Trenèianska 56/A;149917
2022922418;SOLARIS seven s. r. o.;¼ubotice;Jána Kostru 2104/53;149977
2022922715;T & R spol. s r.o.;Poprad;Široká 4424/2;149991
2022922836;PROFINEX real, s.r.o.;Banská Bystrica I;Horná 41;149997
2022923463;More, o.z.;Košice - m.è. Západ;Trieda SNP 2298/61A;150025
2022928358;COMMERCIAL GROUP s. r. o.;Bratislava 2 - Ruinov;Plynárenská 7/C;150238
2022928798;Euphory s.r.o.;Banská Bystrica II;Terezie Vansovej 20;150263
2022929491;KONDOR EU, s.r.o.;Nové Zámky;Tatranská 616/50;150297
2022931933;Biblos, s. r. o.;Bratislava 2 - Ruinov;Hranièná 18;150408
2022932307;FURT Solutions, s.r.o.;Ruomberok;Banièné 889/29;150424
2022934474;AUTOREMA s.r.o.;Trnava;Mikovíniho 10;150530
2022935508;SUPPORT SERVICE s. r. o.;Bratislava 3 - Raèa;Pri Šajbách 1;150573
2022936586;KORAMED, s.r.o.;Poprad;Pavlovova 2340/2;150620
2022936806;Investment First, s. r. o.;Bratislava 3 - Nové Mesto;Stromová 54;150631
2022937675;Evolutika, s.r.o.;Senica;Kunov 193;150676
2022937752;NYS Slovensko, spol. s r. o.;Bratislava 2 - Ruinov;Beckovská 24;150680
2022938016;Adrián Koèan s.r.o.;Beniakovce;151;150695
2022939644;KAROVIÈ oce¾ová vıroba, s.r.o.;Lozorno;Vendelínska 51/49;150757
2022942031;Grand Bronsson, a. s.;Bratislava 1 - Staré Mesto;Panská 9;150868
2022944253;KARMA BIANCA, s.r.o.;Humenné;Trebíèska 19/1844;150969
2022945045;Trogas s.r.o.;Hlohovec;Gorkého 33/1952;150998
2022945815;Zuckmann Villa s. r. o.;Bratislava 1 - Staré Mesto;Dunajská 4;151035
2022946981;STAVOJ, s. r. o.;Bratislava 3 - Nové Mesto;Stará Vajnorská 39;151087
2022947025;CUKSTAV s.r.o.;Bardejov;Gróner 1218/35;151089
2022947905;Makva s. r. o.;Ve¾ké Kršteòany;123;151127
2022949071;JRD Spišská Teplica, s.r.o.;Spišská Teplica;Lesná 457;151179
2022950776;Pitipitipa, s. r. o.;Bytèa;Námestie SR 10/10 D;151248
2022950974;SGS Bratislava s.r.o.;Bratislava 3 - Raèa;Rostovská 45;151259
2022952778;CFC Trade, s.r.o.;Trnava;V. Clementisa 2;151334
2022952811;Monte Kiara s.r.o.;Handlová;ul. 1. mája 295/17;151337
2022953603;DINS, s.r.o.;Banská Bystrica II;Mládenícka 36;151371
2022953988;AK HØÍCHOVÁ, s. r. o.;Bratislava 1 - Staré Mesto;Úprkova 45;151391
2022954208;VINÁRSTVO s.r.o.;Komárno;Rozmarínova 18;151404
2022956111;EMA CONSULT, s.r.o.;Nová Lesná;313;151490
2022957211;NajReklama s.r.o.;Košice - m.è. Sídlisko KVP;Húskova 31;151534
2022957607;SLOVAKIAOFFROAD s.r.o.;Košice - m.è. Krásna;Minská 695/11;151552
2022957871;DIGITAL HOUSE a. s.;Bratislava 5 - Petralka;Kopèianska 10;151566
2022958267;projekt:or s. r. o.;Modra;Bratislavská 590/16;151586
2022959884;Black Rose, s.r.o.;Bratislava 3 - Nové Mesto;Trnavská 9;151653
2022962975;GREEN HILL s.r.o.;Komárno;Svätoondrejská 11/5;151808
2022964141;A - XUS, spol. s r.o.;Banská Bystrica II;Dolná 6A;151868
2022965516;TCBI s. r. o.;Púchov;Streenická cesta 45;151928
2022965582;AUTO CENTRUM Bratislava, s.r.o.;Bratislava 4 - Lamaè;Hodonínska 11;151932
2022965692;D-COM SOLUTIONS s.r.o.;Komárno;Drustevná 8;151937
2022966539;PROTECTA s.r.o.;Nové Zámky;Komáròanská ulica 3;151981
2022967782;Outerra s. r. o.;Bratislava 5 - Petralka;Budatínska 10;152046
2022968288;VIVI SK s.r.o.;Hencovce;Hencovská 289;152070
2022969828;VNL - elektro, s. r. o.;Likavka;D. Královenskej 100;152151
2022970554;Kameòolomy CS, s. r. o.;ilina I;Štrková 17;152186
2022970708;REPASE Slovakia s.r.o.;Bardejov;Štefánikova 81;152194
2022970950;Beemax, s.r.o.;iar nad Hronom;Hviezdoslavova 279/53;152205
2022972347;REKAT SK,s.r.o.;ilina I;Závodská 42;152277
2022973766;KIPE, s.r.o.;ilina II;Komenského 51;152341
2022977726;GREGOSTAV s. r. o.;Kotrèiná Lúèka;Kotrèiná Lúèka 85;152533
2022977781;PMG TRADING s.r.o.;Košice - m.è. Staré Mesto;Františkánska 274/5;152535
2022978067;ALPINE SERVICES s.r.o.;Košice - m.è. Šaca;Uèòovská 6;152544
2022978529;FinCOR, s.r.o.;ilina I;Mariánske námestie 15;152568
2022978639;Notitia s.r.o.;Dunajská Streda;Jilemnického 233/25;152574
2022979915;WORD, s.r.o.;Šamorín;Bratislavská 100/D;152640
2022981917;IGK s. r. o.;Bratislava 2 - Ruinov;Kozmonautická 5;152729
2022982445;ANTARA BAU, s.r.o.;Slovenskı Grob;Svätoplukova 7;152752
2022984392;BROADER, s.r.o.;Bratislava 3 - Nové Mesto;Zátišie 10;152846
2022985063;Global Business Slovakia, s.r.o.;Zvolen;J. Matušku 826/7;152877
2022985569;Jednotná po¾nohospodárska, s. r. o.;Liptovská Sielnica;Liptovská Sielnica 176;152896
2022985690;Esenti, s.r.o.;Košice - m.è. Sídl. ahanovce;Juhoslovanská 2475/1;152902
2022985800;VILO s. r. o.;Bratislava 1 - Staré Mesto;Laurinská 2;152908
2022987615;LASTIC s. r. o.;Dolnı Kubín;Radlinského 1716/46;152986
2022987626;S-BAU SLOVAKIA, s.r.o.;Bojnice;Rybnièky 1723/4;152987
2022994281;Promo system, s. r. o.;Jakubovany;199;153176
2022996283;GerberiS, s. r. o.;Košice - m.è. Juh;Paulínyho 50;153245
2022998923;VEXIKOM s. r. o.;Bratislava 2 - Ruinov;Spoloèenská 9;153324
2022999110;DE-WORKS s.r.o.;Beniakovce;151;153330
2022999275;CHEW CHEV, s.r.o.;Detva;Dolinky 1338/13;153335
2022999825;TAXUS SERVIS s. r. o.;Haligovce;229;153358
2023001376;AQUA ENERGY SAJKOV, s.r.o.;Košice - m.è. Sever;Szakkayho 1;153405
2023001651;MOVY s.r.o.;Šurany;Kútiky 705/3;153419
2023002113;PROJEKT PLUS s.r.o.;Bratislava 1 - Staré Mesto;Špitálska 27;153438
2023003499;RAD Consulting s.r.o.;Banská Bystrica II;Tulská 28;153501
2023005831;NUREP, s.r.o.;Košice - m.è. Sever;Urbánkova 72;153592
2023006535;ATYPREALstav, s.r.o.;iar nad Hronom;Ladomerská Vieska 109;153621
2023006546;Morandi s. r. o.;Bratislava 1 - Staré Mesto;Továrenská 14;153622
2023007833;Palmová záhrada, s. r. o.;Hamuliakovo;Úzka è.47;153679
2023008449;SLOVAMAX s.r.o.;Nové Zámky;Nábrená 16;153703
2023010000;EUK, s.r.o.;Nitra II;Štúrova 72;153765
2023010605;Plastická chirurgia, s. r. o.;Bratislava 2 - Ruinov;Hrachová 16A;153791
2023012376;RH73W s.r.o.;Branè;Stanièná 8;153879
2023013311;FE - LE Market s. r. o.;Komárno;Pohranièná 1/5;153918
2023014312;GERA Kosice, s.r.o.;Košice - m.è. Staré Mesto;Zbrojnièná 14;153956
2023015071;MMMM, s.r.o.;Turèianske Teplice;Teplická 1439/51;153998
2023016325;SOLID KL s.r.o.;Spišská Nová Ves;Šafárikovo námestie 1;154061
2023016622;MiXai, s. r. o.;Sládkovièovo;Hviezdoslavova 501;154080
2023020428;SPIRIT SUN, s. r. o.;Liptovskı Mikuláš;Vrbická 2061;154250
2023022881;BERT Slovakia s. r. o.;Bratislava 3 - Nové Mesto;Bajkalská 9;154374
2023022947;OPTIKANET, s.r.o.;Banská Bystrica II;Lazovná 7;154379
2023023387;iHOLZ s.r.o.;Humenné;Gaštanová 1276/90;154401
2023024201;RVZ INVEST s.r.o.;Mlynica;115;154440
2023025620;DALM s.r.o.;Bratislava 5 - Petralka;Šustekova 29;154505
2023029239;PK_Krajèírik s. r. o.;Pezinok;Myslenická 217;154656
2023032198;Creo Invest s.r.o.;Košice - m.è. Staré Mesto;Rampová 5;154797
2023032649;MLC s.r.o.;Dolné Semerovce;96;154817
2023032693;TICHİ, s.r.o.;Varín;M. R. Štefánika 813/47;154819
2023035135;PRIDE s.r.o.;ilina I;Hore vrškom 298/7;154939
2023035146;werbau, s.r.o.;Drahovce;Školská 929/42;154940
2023039909;DORTINA Slovakia s.r.o.;Komárno;Biskupa Királya 1097/2;155175
2023040382;T - PROGRESS, s. r. o.;Liptovskı Mikuláš;Okolièné 364;155198
2023040470;DOBLON s.r.o.;Košice - m.è. Košická Nová Ves;Sv.Ladislava 6;155203
2023042153;Business Car s. r. o.;Bratislava 1 - Staré Mesto;Blumentálska 22;155282
2023042758;EL-Tax, s. r. o.;Horovce;Horovce 195;155315
2023042879;SURRO,s.r.o.;Spišská Nová Ves;Kamenárska 1/9;155321
2023043099;EUPHORIA TRUCK, s.r.o.;Košice - m.è. Nad jazerom;Jazerná 5;155333
2023043253;Plastic Design, spol. s r. o.;Bratislava 3 - Raèa;Zvonèeková 65/a;155341
2023048214;VS MONT SK, s. r. o.;Lazy pod Makytou;1030;155567
2023048236;LIVERS s.r.o.;Poprad;Smetanova 1499/15;155569
2023049666;KSTK s.r.o.;Poprad;Slovenského odboja 1/182;155630
2023050117;DG, s.r.o.;Trnava;Zavarská 10/H;155653
2023053131;Pohoda seniorov, n.o.;Galanta;Mierová 1449/67;155817
2023057608;OSTROVID s.r.o.;Hrocho;Na teplici 388/9;156051
2023059313;ALTO group, s.r.o.;Banská Bystrica II;Smreková 14240/37;156148
2023059511;FARBEZA, s. r. o.;Bratislava 4 - Dúbravka;Bagarova 2;156158
2023060677;Zoidberg Projekt, s.r.o.;Košice - m.è. Sever;Raèí potok 27;156219
2023061183;Support Q s.r.o..;Rabèice;623;156243
2023064769;MSMEX, s. r. o.;Bratislava 5 - Petralka;Znievska 21;156422
2023065187;ASTEON s.r.o.;Bratislava 2 - Ruinov;Mierová 179;156440
2023066232;Virvar, s. r. o.;Zohor;Kvetná 33/570;156491
2023068531;European Group s.r.o.;Bratislava 1 - Staré Mesto;Špitálska 53;156594
2023068685;A & M Marketing s. r. o.;Huncovce;Hlavná 168;156602
2023073052;TVARSAT, spol. s r.o.;Nové Zámky;Šurianska 2860;156800
2023075879;AUTONEL, s.r.o.;Bratislava 2 - Ruinov;Galvaniho 29;156946
2023077309;CHRISLOIN s. r. o.;Bratislava 1 - Staré Mesto;Jelenia 1;157017
2023077650;Sport JS,s.r.o.;Vysoké Tatry;Štrbské Pleso 4078/3;157039
2023078112;ISTANBUL Slovensko s.r.o.;Bratislava 3 - Nové Mesto;Nová Roòavská 12922/3;157061
2023078761;Omniel Services s. r. o.;Bratislava 2 - Ruinov;Paítková 5;157095
2023081049;AKIB s.r.o.;Hlohovec;Hlohová 79/17;157211
2023081643;JOKRAJ, s. r. o.;Senica;Štefánikova 704/31;157235
2023082149;AeroMobil, s.r.o.;Bratislava 1 - Staré Mesto;Búdková 28;157256
2023082963;Scriptease, s. r. o.;Bratislava 1 - Staré Mesto;Leškova 10;157292
2023085658;YI WANG s. r. o.;Bratislava 3 - Nové Mesto;Stará Vajnorská 15;157412
2023086703;EM-HAUS, s.r.o.;Ve¾kı Meder;Námestie Mládee 117/27;157462
2023087231;PROFINEX Pršianska terasa I, s.r.o.;Banská Bystrica I;Horná 41;157492
2023089398;T.K.multiservis s.r.o.;Bratislava 2 - Ruinov;Astrová 4;157592
2023090740;EDLEN s.r.o.;Bratislava 1 - Staré Mesto;Špitálska 53;157644
2023091653;MYROCK, s.r.o.;Liptovskı Mikuláš;1. mája 190/40;157688
2023095349;AltControl s. r. o.;Bratislava 5 - Petralka;Rovniankova 2475/5;157874
2023096064;BENEFICIO, s. r. o.;Košice - m.è. Juh;Dunajská 10;157906
2023096548;FIXGEN s. r. o.;Košice - m.è. Sever;Kaveèianska cesta 1A;157930
2023096889;BINEKO plus, s.r.o.;Banská Bystrica I;Tatranská 97;157948
2023098550;T2 s. r. o.;Bratislava 2 - Ruinov;Vápenná 1;158020
